,TEXT,label
2268,"I have had this car for two weeks and I have put $130.00 in it driving just in town which is an average of 24 Miles per day. It evaporates the gas, took it in to Suzuki and they found nothing wrong. Saw another Lady at church and she asked me if my car drank allot of gas.I said yes,it does she said hers does as well. Same model and year 08 XL7. Needs to be built fuel economic. Uses to much gas.",1
2269,"Sometimes we take long day trips and I wanted something that we could sleep in and I found the Uplander. We've taken the seats out, put in a full size air mattress,velcroed shades to the windows and have slept comfortably and inexpensively at RV parks. We had an 30' RV, needed lots of gas, space and I didn't like driving around with a toilet and every rattling. We are average size people, 5'4"" & 5'9"", enjoy traveling, dining out and have created our own little over-night pod. We can even take our dogs with us. When we return home, we put the mattress and supplies in a container in the back, keep the 3rd row seats in. If we need more passenger room we can always put the second row back in.",3
2270,"I loved it the day I got it and still do today. The SLK is a slick car that handles excellent and is so much fun to drive. It is small inside and there isn't much room for anything but the bare essentials, but the trunk space is marginally larger than in the past. Lots of fun, everyone checks it out and if you're in a hurry you can put your foot into it and the car will fly. The traction control is very responsive and impressive, but the front end does not stick to the road when cornering at very high speeds.",3
2271,This car is very nice the day after I bought the car I drove it from New Jersey to Florida and it drove great the whole way good power also not a whole lot but its got a lot of pep and will spin tires extremely easy had some problems with the molding under the windshield wipers but the dealer is taking care of that its got a semi sporty interior but a lot of plastic,3
2272,"Approaching 2 months and 2000 miles of commuting in Washington, DC -- avg 23.5 MPG (not bad for second worst traffic in the nation). CVT should be traded for Avenger's 4 spd auto even at expense of mileage. Love the overall driving position and utility. Wish there was less flash/rough edges where hands spend most time -- steering wheel and gear shift handle. Wide a-pillar width is distracting when rounding curves. Adequate rear seat leg room, but wouldn't want to sit on those seats for any length of time. Overall a competent beater, but it's quirks probably give it the lifespan, and legacy, of an AMC Pacer.",3
2273,"Bought the car on Dec 31, 2007. 2008 Mazda 5 GT. Power is adequate. Acceleration is ok, handling is superb, great gas mileage. About 23-25 mpg in LA traffic, but I did log 31 mpg going to San Francisco with 3 adults and 2 kids. Took me a long time to decide between the new CRV to the 5, but I sincerely believe that I made the right choice.",3
2274,"I traded in my low-mileage, garage-kept 2003 Buick LeSabre Limited for the Camry Hybrid due to the fact that I drive in a mostly urban environment and out of fears of soaring gas prices. The trunk is much smaller than the Buick's, but I still have my minivan for the big stuff. My only complaint about the vehicle is the poor quality of interior materials which deliver their own 'symphony' of sounds until the cabin warms up. I expected better in a Toyota. Overall - I am happy with my purchase and would do it again.",3
2275,"It's quick with great pickup and is fun to drive. I like a lot of space in the drivers side area and it has it. The view behind you is very limited because of the high trunk, I still have not mastered backing in to a spot yet.",3
2276,"Love the car, needs a coin holder and better placed hook for hangers in rear. Car fogs up too easy also. Would buy another one.",3
2277,"I have driven the CRV about 1000 miles now, and I love it. Its ride is much smoother than my previous CRV, and it is so luxurious! If you're looking for a smaller SUV, I highly recommend taking this one!",4
2278,"Just had the vehicle over a week, and now I enjoy driving to work, its a wonderful commute car, comfortable, quiet, smooth ride, excellent brakes, enough power to go effortlessly in and out of traffic, the vehicle is responsive and feels tight (well built), it takes road bumps and potholes such that the driver is always in control of the steering, so far I've gotten just under 30mpg using premium gas, about 24 using mid range gas. Was ready to buy RAV4 but after taking test drive and seeing the quality and all the standard equipment there was no question honda is a better deal. Not sure how much better V6 would be, this engine has plenty of power for the average driver...",3
2279,I pull a 26foot trailer and when it comes to a hill you think your in a 4 cylinder. GMC should not sell this as a tow unit.,1
2280,"I bought a Toyota SCION TC for my daughter, I did not buy an extended warranty because of the 60,000 mile 5year warranty that came with the vehicle.The car started to give her problems with a leak into the passenger compartment.With 2 visits they finally stopped the leak. Next came the blower motor that failed.By this time my car had gone by the 60,000 miles that was covered under the warranty.At 73,000 miles my engine failed.I called Toyota who offered to reimburse me for $500.00. A new engine is over $4000.00. In conclusion, I feel there could have been a compromise to this situation. Thanks for listening.",2
2281,"After this past winter my wife wanted all wheel drive but wanted a car not SUV or truck, factor in affordability and Subaru stands alone. This is our first Subaru and so far have been happy. We prefer the more grown up look of the 08 compared to the previous juvenile looking Imprezas. The interior is pretty roomy and comfortable and the exterior is generally pleasant even though it is mistaken for Toyota Corolla by people at first. The car has a nice ride and handles well, the back seat is roomy for a compact and the trunk isn't bad once you factor in the back seat folds down. The cloth seats have a nice look. Gas mileage has been in the 20's with 7500 miles driven.",3
2282,"After driving may competing alternative vehicles, the Enclave out classed them all. Although it took 4 months to get, it was worth the wait. Every aspect of the Enclave is very satisfying. It is obvious from many ""minor"" details that much engineering went into the development of the car. As the owner of 4 Buicks prior to this one, it is the best I've driven in 20 years. The car seems bigger once inside that it appears from the outside, yet it drives nimbly. Anyone that wants a vehicle to carry more than 4 people comfortably needs to drive the Enclave before purchasing any other vehicle. Great Job Buick!",4
2283,"Went to the dealership with intentions of buying another SUV. Drove the SLK280 and fell in love instantly. We like everything about it. 0 to 60 very quickly. Handles very well. Car travels very well and is quite comfortable. Gets over 28 MPG. The warm air scarf on a cool evening ride is great.Be sure to use the wind skirt with the top down and your hair will look like you just combed it, even after a long ride. Good sound system for tunes. Top goes up/down easy and fast. Because the car is so much fun to drive we wanted to take it on our trips to the beach but there is not very much cargo space, so we have decided to UPS our luggage.",4
2284,"I've had problems with the electrical systems (door locks, wipers, Navigation system,) and now worst of all the brakes. I went metal to metal on the rears after 33,000 miles. the calipers are failing to retract properly - thus Pads wearing out totally prematurely. Normally a car goes thru 3 sets of front pads to 1 set of rears. I've had my car serviced by dealerships only, thus far. When they rotate the tires, I ask them to check the brakes since the wheels are already off. Well At the time of last visit to the dealership, (22,363 miles) All was well-- now 11,000 miles later My right rear roter is shot on the inside only due to a defective caliper. What can I do about it????",1
2285,"I'm glad I waited for the new CRV. Was about to get a new RAV4 but did not like the large spare tire on the back. The new CRV looks great and you can't beat the build quality of Honda. One dealership had a $2500 mark-up above MSRP. My dealership never does that and I got a good deal considereing i was getting one from their 1st shipment. The transmission is really smooth - car is extremely quiet. One-touch sun roof can't be heard. Room is fine. Thought I might ge the LX, but the price differnec between the LX and EX isn't all that much. Great looking - gets unanimous praise for looks - really happy with this car.",4
2286,Had a Regal before this. I like this car a lot better although the Regal got a little better gas mileage. Other than this no complaints,3
2287,"Beautiful car to look at and fun to drive. The 6 speed trans is nice but shifts up and down trying to find the right gear often. Car does wonderful on the highway with lots of power to pass and take on the hills. Car has lots of room in cabin and trunk. Gas milage is not as good as advertised. Visibility is difficult at times, see below. Cup holders seem small, like they're for kids cups.",3
2288,"We have had this car one month and love it. We looked at the Accords and Camry, but this car afford all the quailty and reliability with the benefit of added interior room. The 3.8 engine provides tremendous torque and we can get 31 mpg highway. It is very quiet and comfortable on the road.",3
2289,We order a new '07 X5 but after having borrowed the demo from the dealer we found the X5 still to small for a family. Still has the BMW performance though. So we purchased the GL450 and found that it has the size for the family and pretty decent performance. The interior features are great and the safety features are even better. Mercedes did a nice job with this vehicle and I think they hit a high luxury SUV market that BMW has yet to hit. If you need room for kids and cargo look no further! I just hope the build quality coming out of Alabama is better than I've read in the past.,4
2290,"This is my second Altima. I had an 1998 and it was a great car. I love my new 2008 Altima. Beautiful styling and handles great. Very good gas mileage and comfortable since I commute 120 miles round-trip. Highly recommend. I finally got the color of car that I wanted (Sonoma Sunset - Ruby Red), heated leather seats, and sunroof!",4
2291,"After driving my 2007 Camry for 38,000 miles, it was time to get something a bit more comfortable. After having 3 Park Avenues (one of which I put 303,000 on), which are VERY comfortable cars, I was very unhappy with the Camry in the comfort area. I LOVE my Avalon Touring Sedan - so far. Comfortable, quiet, looks nice inside and out. Heck, I'm thinking of up-grading to a Limited with all of the bells and whistles. :) It's very early and my MPG isn't all that great (21-23 +/-), but I'll gladly give up a bit of MPG for the rest of the package. Yes I WOULD tell anyone to purchase one.",4
2292,"I researched many new cars before deciding on the HHR. My wife and I test drove five cars (Dodge Avenger, Dodge Charger, Subaru Legacy, and a Chevy Malibu) and looked at four or five others. Although we almost bought the Malibu we both agreed the HHR would be more practical for us (we have three kids and the Malibu had a small trunk). I've only been driving it for a week, but so far I couldn't be happier. We bought the 2LT with every option. The standard equipment looked a bit unfinished. The leather interior really made the difference for me. It's strange but this is the first time I have liked a car more after I bought it than before. I don't know what else to say. It just fits.",4
2293,"I previously owned a 2005 CTS and loved it. Lease was up so I purchased a used 2.8 with low mileage. Exterior and interior appearance is great as well as the comfort ride, however I just hate the 2.8L engine. I will be planning to get another CTS 3.6 as soon as I can.",4
2294,A lot of fun to drive. Great handling. Excellent braking. Beautiful interior - very comfortable. This is my 7th Volvo and I'm not disappointed. Very classy exterior styling. With freeway driving I'm getting between 27 and 30.5 mpg.,4
2295,This is an amazing car. Fast and comfortable. Great gas mileage. perfect for people who are on the go.,4
2296,16K miles in and it's my 4th trip to the dealership to the address the Fuel Economy issue. A hybrid that can't get more than 18 MPG in the city???!!! It's a Joke! Here is why... GM Hybrid technology is faulty. Ford got theirs from Toyota and the Escape gets 30 MPG (my neighbor has one) that's not a Joke. Maybe it's because it's a Mild Hybrid and GM never got to the full hybrid or plug in as expected.,1
2297,This is my third Civic with other cars between. The car handles better then my Passat and my Mustang. The steering is very light and precise. I noticed a good 34 mpg with a mixed hwy/ city driving. And the best part is no more high grade fuel as with my VW.,3
2298,The Avalon is a great car to experience driving comfort. The interior is very roomy pleasant to use. Keyless ignition is OK but seems to be an answer to a question no one has asked. Exterior is pleasant but could use more classic car styling such as Chrysler has found such success with. All-in-all a great car!,3
2299,"This car is all you would expect from Mercedes Benz. Economy is much better than advertised...25 on the highway at 80 MPH. Comfort is awesome, handling is great and interior layout was well thought out.",4
2300,"My 2008 Civic lx with 3500 miles is getting 25 mpg. My 2004 Odyssey gets 20 and 22 mpg. I do not like the 5 spd auto. It gets on my nerves shifting up and down. It replaced a 1994 escort that never got less than 29 mpg the entire time we had it. And the shifter doesn't stop till d3. I do love everything else about this car but I will never buy another Honda. We will trade this car as soon as we can afford to unless the mpg goes up to 30. Oh yeah, the paint will fade from the acid rain and for an extra $500 they will cover it for 5 years. I have been very happy with my salesman and service rep since 2004. But if I want new untested improvements that may or may not work I will get a Honda!",2
2301,"This has been an absolutely great vehicle. It has restored our faith in American automakers! We live in a rural area with lots of snow and this is great. Good tight handling, smooth transmission and lots of storage. Gas mileage is around 26-28 mpg. Very comfortable seats with an excellent sound system. We've had no problems so far after 18,000 plus miles in all kinds of weather. This vehicle gives me peace of mind for my family with all of the safety features. Why buy a Honda or Toyota when you can get a Jeep Compass!",4
2302,I have a 2007 Jeep Compass and have no regrets buying it. I have the 4x4 Sports and have hand no problems what so ever. This particular make is just now really starting to catch on and I can't understand why Chrysler did not promote it as much. I get a lot of second looks while driving:-) Always wanted a jeep and this one is perfect for me.,4
2303,"LTZ Z71 Crew Cab is the way to go! So far, I am averaging 17.9mpg with 12k miles of driving in all conditions. I love pretty much everything about this truck and I haven't had to take it in for any warranty work yet! the only thing I can say need improvemnts are the roof height if you get a sunroof. I am 6'2"" and sometimes I my head brushes the roof. Annoying as heck. Also, the rear bumper is worthless in the new trucks. I was bumped in the rear left corner. With the old truck, I wouldn't have had any damage at all. However, the bumper on the new truck folded right in and the side panel crushed. $1500 to repair! The lady hardly touched me!",3
2304,"I've driven cross country twice, it's my daily driver, trail rig, and family mover. My Jeep has done everything I've asked of it without a single maintenance issue to date. I've ridden trails from IL, OK, TX, NM, AZ, CO & UT, and the QDII system is hands down the best 4WD system available on the market. Front, rear, center ELSD's provide a sure-footedness I never experienced in my other 4X4's. The luxury is top shelf. Every gizmo I could want, MyGig, HID's, 4 seat warmers, nav system. All work together to provide an incredible driving experience. And it always looks sharp, aggressive, and ready to go.",4
2305,"Convertible sports car owners eat your heart out! The open air driving experience doesn't get any better than this...and you don't have to worry about getting a ticket racing anyone. It sure is nice not to worry about the road conditions limiting you when the outdoors call. I used to have to get friends with high clearance vehicles and 4x4's to take me to the hiking and biking trail heads. Not anymore, I am like a dog in the back of a pickup truck now days, smiling the whole time, and I go when I want. I have a Sahara with all of the bells and whistles because I liked the fenders the same as the body color. It is a great way to travel in a very capable vehicle in style.",4
2306,"I purchased an 07 Civic Hybrid. Not only is it gutless, but fails to get the advertised mpg. I get about 32 around town. Now that's double from my last car and I actually don't mind filling it up. Ups & Downs.",2
2307,"Overall should be very worth while, the body reminds me of the older Lotus Esprit with the long racked windshield. While having to use premium I still already see the cost savings of using this car. Mileage is always in the upper 20's - lower 30's, and this is the sports model in there line, with gas approaching $4 a gallon the couple of cents for premium out ways the difference. It handles very well, corners great, even now I am still amazed at how spunky this car is, it's not the big ""Hemi-V8"" but let the rpms work for you and you can fly. I see people complain there is no power, my response is you don't know how to handle the car then, and you shouldn't drive one then...",3
2308,"Based on several reviews I bought Odyssey without much thoughts. It is a good van for family. But, now I have 900 miles in the car with an awful 10-11 miles/gallon city + fwy. I saw some others also complains about low mileage of odyssey. while my friends 2008 odyssey gives 21 mpg city + fwy in my driving. I took it to the dealer and they asked to leave the car for 3 days for fuel test with out any compensation for replacement car. In general the odyssey makes lot of noise.",1
2309,"I have owned my vehicle for about a year and a half. I have had it into the shop 6 times. I have had 2 recalls and several other issues. I have had the vehicle recalled for stalling (after I had already experienced the stall, which could have caused a serious accident), as well as I had a cracked roof rail, panels came loose over the seat belt on passenger side, air conditioner quit working today at 26,000 miles, the rear inside light will only come on if you hit it (Dodge says its a manufacturing problem) loose carpet, loose console covering, seat had to be removed to fix the carpet, and, the stain resistant seats do not resist anything.",1
2310,I am so pleased with my new Sky. I got it as the result of the person that ordered it was not able to do the finance when the car arrived at the dealership and I happened to be at the right place at the right time. Everywhere I go I get a thumbs up or questions about the car with everyone saying it is really hot. At my age I love the attention and consider it my poor man's Corvette. My license plate reads - I SKY,4
2311,"I drive the S, so it has a sportier look, but nothing sportier under the hood. I don't like that this model is larger than previous generations. At times my compact parks like a small bus. OK gas mileage, though I admit my mileage is 90% city (averaging around 27-30 mpg, 34-37 when I do drive highway).",2
2312,"This car looks great from a distance but open the trunk and wham, primer everywhere, that paint should be like on the outside! Guess that's why the rust protection is what 4 years! Then they put those cheesy plastic plugs through the carpet on the trunk lid to affix it to the metal and put holes in the metal to do it - cheap. I open the hood and there is a long line of open unfinished jagged steel down the inside of each side of the hood. Talk about cheap! Everywhere I look I see corners like that cut.",1
2313,"It makes loud brake noises, especially at low speeds. In addition, I hear the chip noises go on and off every time I accelerate the car. I don't think my next car is a Honda again.",1
2314,"I had a check engine the 2nd. week of purchase; and they haven't quit. I am now waiting for a new and improved turbo, jacob brake,what ever you call it, burned up the first one. Old turbo had been cleaned and reassembled, reset light, and regenerated, to only come back on again! I wish that I had my 05 5.9 back! I was told to drive with turbo on always until the new one comes in. I am pissed off about all of the trips to dealer. I was suckered into buying the ""free"" 3000 mile oil changes. Not anymore! They can shove their oil changes! Some mech. wallowed my cooling fins flat and to top it off I was 2(two)quarts over the full line! I am investigating the Lemon laws in Oregon.",0
2315,"After owning a Ford Focus and a Pontiac Vibe, this is by the best hatchback I have owned. I fell instantly in love with the unique design the moment I saw at an auto show. Anyone who loves attention will love this car, I couldn't count how many times people stop me to ask me about my car plus the looks, stares, and pointing. I've only had one issue so far. The shifter would bind up, but it was covered by warranty and its been smooth ever since. Acceleration is great, handling is superb, interior is simple and comfortable, MPG is nothing too spectacular but still good. Also, it handles decently in the snow, but in SE PA we never really get that much snow anyway.",3
2316,"Just purchased Unlimited X, could not be more happy! Don't believe all the cons you hear/read about. No its not like driving a sports car and it shouldn't be. Pick up is more than adequate(unless you need to drive on the autobahn) I have never driven a more ""fun"" vehicle. Go with the freedom top not the soft. It's a 4 door, 4 wheel drive go anywhere convertible. I cant say enough. I drove a GMC Envoy for the past 6 years, don't have the bells and whistles I had with the Envoy but I don't need them. MPG at this point has been close to 17 both in town and highway. Straight out high way I got almost 21, its only a day old! Don't believe all the negatives you read, test drive one for yourself",4
2317,"At 53 sold my impractical touring motorcycle so I needed some sport w/practicality. Drove VW Rabbit, but 2.3 Mazda 3 was smoother and have owned both in the past, Mazda more reliable. Most important is Electronic Stability Control, have not been able to get it to skid, it is like glued to the road like a Porsche 911 but more balanced. Precise steering. Acceleration is good, better than I expected and it is fun to pass 3 cars at a time on two lane highway. Needed manual and sun roof to keep sport feeling but is clumsy with cell phone in traffic. Very quiet at hwy speeds, 3,050 rpm at 70 in 5th, redlines at 6,500 rpm (top 149 mph??). S Touring has lots of features, cruise, etc. Doors solid.",3
2318,"Looking for a fun vehicle that is very good on gas economy and has a lot of bells and whistles for the money? The Torrent has a responsive feel and very good handling for a crossover type car. Although the horsepower could be slightly higher to create better response, there is plenty of pickup to nudge your way into highway merges. Extensive leg room and flat floor space makes for better comfort than our previous Envoy in the back seat area. Fully equipped with everything but the navigator, my wife seems to marvel at the remote start and sunroof features which add more enjoyment. Better feel than the Equinox, easy to drive, the Torrent makes for a great alternative to pricier crossovers.",3
2319,"I am pleasantly suprised and bought the 2008 2LT model with reservations. However, I am delighted with this car and feel like I definitely got my money's worth from a Chevy. I have not had a GM for years because of the competition and decided to jump in after a test drive. I highly recommend this car for the money.",4
2320,"When I saw the commercial on TV comparing a Ford to Camry and Accord, I just laughed. I knew there was no way an American manufacturer could compete on that level. Boy was I wrong. Much to my surprise, my company selected the Fusion for this years fleet vehicle. This is a quantum leap ahead of the Taurus they issued us i years past. The car feels extremely solid. I corners and accelerates well, and is just plain fun to drive. The hidden gem is the Sync voice activation system. The voice recognition is nearly flawless. I spend a lot of time in the car. Being able to have complete control of my iPod and cell phone without taking my hands off the wheel is a huge advantage.",4
2321,"Let's face it: if you're thinking of buying a Sky, it's because you're in love with the body. It's the Supermodel of Roadsters: you know it's superficial, but you still want to date it. There's really no beating the Sky in terms of a sexy, affordable convertible. Yes, the Miata performs better. You don't care. Yes, the ergonomics are bad. You still don't care. It's sexy, it's affordable... GO BUY ONE. You won't regret it.",3
2322,"We purchased our Hyundai Elantra around the middle of June. We already have over 5000 miles on it, and we have not had a single problem. We love almost everything about the car. It gets decent gas mileage-we are averaging 29 mpg city/highway combo. It has an excellent safety rating in Consumer Reports. It comes in some way cool colors. There is one issue we have: the back window is too small, so sometimes I'm nervous changing lanes, especially on the freeway. Anyway, it's a cute little car that does what it says it will do. In the Valley, you'll pay a little more-ours 14000 with no extras.",3
2323,"I purchased SI about one month ago and I still get excited when I get to drive it. Simply a blast to drive. I came from a Nissan altima 3.5SL which was sneaky fast in a straight line but handled horribly. This car handles awesomely with only slightly less performance. This is without the summer tires. I live near St. Louis and we usually see at least some snow so opted for the all seasons. Best of all I can drive the heck out of it and get 28 mpg (yes I use the vtec). That is the lowest I have gotten since owned usually getting 29 mpg. Granted it is premium fuel, but I usually got 25 mpg with less aggressive driving in the altima. Excellent fit and finish.",4
2324,"Goodbye Honda Pilot - work horse. Hello Enclave - luxmobile ! Everyday enjoy it more and more. Spacious, very quiet, smooth ride, handles very nicely, and has lots of admirers - strangers just stopping to take a look or ask about it. Loving it.",4
2325,"I have been wanting a Matrix for the last two or three years, and I finally got one at the end of 2007! It is the best car I have ever owned, and it is so much fun to drive! I don't regret for minute buying it, and not only is is sporty and cute, it's very comfortable! I'm 5'4, but I have people who are over 6'0 tall riding in my care on a regular basis, and they all agree it is comfortable as well! This is my first Toyota, and I believe they have me for life now!",4
2326,"I had a 2003 Saab 9-3, but did not want to spend 30 plus for another car and the headache of a ""european import"". The Civic Si is as fun, or more fun to drive than the Saab 9-3 was. The Saab was fun to drive that is when it was not in the shop. Think twice before a 30-40 thousand dollar car and check out the Si! A fantastic little pocket rocket inside and out!",3
2327,"The 2008 Patriot is ""most excellent"". Considering that I got a relatively maxed out 4x4 limited for $23,500, it is truly an outstanding value. I did choose the 5 speed manual over the automatic and am quite pleased with the result. Handling is nimble and I like the Jeep styling. Have logged over 9K miles in less than 6 months. Had one experience in very slippery snow conditions, and found it had better traction than my '94 Grand Cherokee Laredo 4x4. Fuel mileage has been 25 - 28 mpg for combined highway/city driving. The Boston acoustic speakers are outstanding - it is terrific for tailgating. Space utilization is excellent. Like the interior materials and they are easy to keep clean.",3
2328,"Was completely impressed with the Cx9. After searching for six months, we narrowed it down to the Volvo XC90 and the CX9. We chose the CX9 because of the available technology, comfort and style.",4
2329,"Bought car then set off for North Carolina. Handled great on freeways. Gas consumption above anticipated level. Great car to drive. Recommend it highly. Wife likes it, too! Go Chrysler...keep 'em coming",4
2330,"This car was a big disappointment after driving it for a couple of weeks. The engine, build quality, fuel economy, and fun to drive factor were all there. However, the seating position and lack of a dead pedal left me feeling very uncomfortable. The gas pedal is too close to the driver, which resulted in constantly lifting one's foot off the accelerator in order to properly control the throttle. Move the seat back too far and you can't reach the clutch and steering wheel. Also the lack of a dead pedal (or even a flat spot), leaves one's foot on a round bump. This was such a shame because the car really zips around and is fun to drive.The new FIT is out this fall & I advise to wait.",1
2331,"Just got the Sequoia last weekend and I'm wondering why it took us so long to find the perfect family SUV. We had an 03 Expedition that was acting up. Figure we'd give Toyota a try since big Ford has let us down on what was suppose to be our 10 year SUV. For being a full size SUV, this machine drives like a car. Suspension is much nicer and acceleration is super smooth. I never thought I'd ever switch to a Japanese SUV for fear that it's not roomy enough for my family but I'm sure glad now. Definitely made the right decision. The design is well thought out for families that need to drive 3 kids in car seats. Love the fact that the 2nd row slides forward for easier access to 3rd row.",4
2332,Just took delivery on an X3. The mileage has been a pleasant surprise. The vehicle is well built and feels very solid. The transmission is not up to par with the rest of the vehicle. It doesn't shift smoothly and hesitates.,3
2333,"We were looking at small SUVs (CRV, Santa Fe, RAV4) and decided to check out the Outback as well. What a difference! The ride is so much better. Subaru is a much safer and more reliable car than the others we looked at. The exterior is much improved and the interior is very simple. This is our ""baby car"", so we are happy the car seat is easy to install and the cargo space is awesome. The 170 hp engine isn't great, but is still muc better than the models I listed above. I tested all the models on a nasty hill near our house and the Outback actually performed the best.",4
2334,"I love my Enclave! Already made one trip from Ontario to Florida with two golden retrievers and a roof rack full of stuff! No problems. Took 6 people out and about down there on day trips, all comfortable. I too can only find the tailgate button on the keyfob while inside, is there a button? Other than on the tailgate? Which also had to be fixed...it would power up then drop closed! Easy fix. Have 23,000 k's on it as we speak and I can go 740 k's on one tank. Did I mention I love my Enclave?",4
2335,"This is our third Kia and couldn't be happier. The Sorento handles great and has a very solid and quiet ride. All of the controls are in easy reach of the driver. I feel better knowing that I have a full size spare tire instead of a ""donut"". I commute 90 miles a day and feel safer in a Kia than any other vehicle I have ever owned. We have found all of our Kia vehicles to be of the highest quality. Their vehicles are luxury quality at an economical price. Kia offers one of the best warranties around which we have never had to take advantage of. Kia has higher specifications for their vehicles, dealerships, sales and service of any other make of vehicle we have ever owned.",4
2336,"Had a 1995 Legacy wagon that aspired to be an Outback. Years later, I bought the car I always wanted! My big feet took some getting used to in the footbox, not to say that it is cramped, but pedals are closer than my Honda. I am no WRC racer, but I do like how easy the clutch engages and shifting action feels great. Is surprisingly responsive when passing, especially for a four banger that is a bit heavy in the hips. Excited for the snow and rain, I'd like to see how the AWD handles it. Mileage is better than expected, 27+ in 50/50 city/hwy (as long as the dash computer is correct).",4
2337,"This car is OK, nothing special, it was a cheap lease. I had a VW Golf which blows the Subaru away in overall performance and quaility. The Subaru doors close like a tin can, power in the engine is non-exsitent, and the road noise is high. But it is new and get about 24 MPG, not bad for an AWD",2
2338,"Only driven about 1000 miles so far I love the my gig, though I am just getting used to the operation. The drive is solid, with solid steering and decent brakes. I did get the 4.0 engine, and compared to the 3.8, it was well worth it. very easy to pass on the highway, and sporty in town, more than any minivan has the right to. Some of the electronic automation (tri zone temp) is not yet intuitive, but is becoming less obtrusive, (who reads the manual anyway?) Only problem we had so far was the my gig would cut out over every bump in the road. Easy fix-loose fuse. A lot of storage space, loads of floor space. So far, I am glad I purchased this over the competition.",3
2339,"I have always owned Camry's and was a die hard Toyota driver. With price being an issue dwhen shopping for a new car, I test drove every make and model out there. I kept going back to the Saturn and test drove it 3 times. hands down quality and price won out and I choose a Saturn. It still smells like new inside and has been a great car and one that I plan on keeping for a while. The sleek looks and gas mileage are a very big added bonus. Pay attention Toyota because you just lost a customer for life!",4
2340,"Love the looks, interior, exterior, handling, fuel economy, and the MyGig is a must have. Chill Zone Drink Cooler, Safety features and rear seat leg room are all well over normal expectations.",4
2341,"Was looking at the Jeep Liberty and other SUV's. Was skeptical about the Compass because of some reviews. The Compass drives more like a car and much better comfort than the Jeep Liberty IMO. Bought the FWD auto, and the power is very adequate and the ride is very smooth and quiet. Goes down the freeway at 70mph no problem. The paint finish is great. This is the wife's daily driver and she loves the comfort, style, overall handling. We bought it for town and freeway driving, not off-road. Jeep has a winner in the price group. Would recommend the 26E package and Drivers Convenience group if you like a little more power options and gadgets.",3
2342,"The car is very fast (6.0 is great), handles great, and is very hard to find. Dealer looked for weeks before we found a GT that would do. It still was not the color we wanted (we got red wanted gray, but car does turn heads) nor did it have the performance package, but it does have the sunroof and leather. Great seats, great steering, really really fast. Dealer only discounted $500 off the sticker, but still good value for so much car.",3
2343,"I wrote about my car shortly after receiving it in 2007. Here we are nearly two years later, and I still love it. No mechanical problems at all. Gas mileage is still mediocre (25mpg at very best, all highway driving, more like 18 in the city . . .) but understandable when there's so much power on tap. Seats continue to be completely supportive even after two years. Just wanted to chime in and say that the enthusiastic glow that so many of us feel right after buying a car has continued with this one. My favorite car I have ever owned, and that includes a long string of Audis, BMWs and various Japanese makes. No regrets whatever.",4
2344,"I was looking for a coupe so I checked out Nissan, Honda and Toyota. They all were ok but something just didn't feel right with any of them. I was driving past a Pontiac dealer and spotted the G6 coupe and it was love at first sight. It had everything I was looking for and more. Once I took a test drive and talked price I was sold. I paid $8-10,000 LESS than I would have paid for the Nissan, Honda or Toyota. Once I started driving it and checked my gas mpg I couldn't believe it. On the highway I'm getting 28-30 mpg and city is 23-25 mpg and it isn't even broken in yet!! As a added benefit the car is made in the USA, it looks like American workers can do a good job too.",4
2345,"I recently traded in my 2004 Ford F150 for a 2008 Fusion 4cyl SE. I dont miss the V8 like I though I would, but i love my current fuel economy. The 4cyl engine has a lot of power considering the size. Great overall comfort too. Almost got leather, but didnt really need it. Handles great in traffic and on the curves.",3
2346,"We've had this for 3 days now. It's a very nice car/truck. My wife had a BMW 528i wagon, and was a little leery of trading 'down' to a GM. After a few days she's over that. It drives very nice. All passengers sit nice and high so there's great visibility. There's a nice feel of security in this vehicle. It drives like a car but has the road presence of a truck. And it feels like it's put together very well. Heated seats, mirrors, great stereo, parking assist... It's full featured and gives off a great confidence. GM is back with this one!",3
2347,"Bought this car new. Driven mostly highway miles to/from work. Bluetooth module didn't work when I bought it. Fit & finish items at 5k, same issues now but it's no longer under warranty. Interior rattles out the wazoo. New Engine 24K. Tires 30K. New Transmission 59K. Replaced CV boots 59K. Days in shop since I've owned it, 68. Still making the vibrations in the drivetrain & ""they can't figure it out"". Only 500 miles left on the warranty. Bet they'll figure it out as soon as I have to pay for it. Best mpg 30, worst mpg 22, average mpg 26. Owned Nissans before but NEVER AGAIN!!",0
2348,This is a great car getting 34 mph highway with a manual. Capable of 150- 200 K easy. Too bad it takes Toyota to design such a great car for GM.,3
2349,"The exterior is awesome! The interior looks fantastic and is very functional. However, I am on my second one....I used Saturn's 30 day return policy. The first one had huge transmission issues and shipping damage I found after delivery. THe dealership stepped right up and provided an exchange, no questions asked. My second one seems fine, just don't expect to step on the gas and go anywhere quick. The transmission is also extremely sluggish. If you can afford the v6, this would be a fantastic SUV. But if you're like me, you have to live with the 4cyl.",2
2350,"I have purchased my Sienna for about 8 months. It's a great van. It has a lot of power and is very comfortable to drive. It is roomy and its built quality is excellent. I get about 21 to 23.8 mpg for mixed driving. On freeway driving, I get about 25 to 26 mpg.",3
