,TEXT,sentiment
739,"After considering the Highlander, MDX, Pilot, and Enclave, my wife and I settled on the CX-9. While not quite perfect for our needs, it was clearly the best overall SUV, and came out on top for functionality, ergonomics, and as a bonus, it didn't look like the box that a more attractive vehicle came in. We had only looked at the Mazda as an afterthought, figuring we'd end up with the Highlander, but were very surprised at the overall quality and attention to detail in the CX-9. While the Highlander had arguably better performance and interior storage space, it lacked many things the CX-9 offered, such as a split-row third seat and ample room in all three rows, among others. A very good buy.",1
740,"This late manufactured 2007 vehicle is a love to drive! Unless your clothing can be rolled up or a wear & toss type, trunk space is limited as is the 3 cups holder. Driving with the top down did not hamper conversation even at 80 mph. I had the most problems with the automatic phone connection due my accent! I've ordered a 2008 turbo therefore if this vehicle had not met my expectations and more, I would not continue to be a Saturn Sky owner. Very easy to drive and shifting never did present a problem.",1
741,"We have had our Saturn XE Vue FWD for 11 months now and recently purchased a Toyota Venza which we now can compare it to. The Saturn 4-cyl. is a very good match for this vehicle. The 4 speed auto trans. works very well, but I like the Venza 6-speed better. The Saturn has a very comfortable ride and has a great deal of room inside. The driver sits nice and high and this vehicle has an extra fat steering wheel, which I also like. The as built quality looks to be as good as the Toyota. The price makes the Saturn Vue an excellent value in the market, even as we see GM going through all of this change. I would buy another one without question.",1
742,"I bought this little gem after having driven a '99 Windstar for almost 10 years. It took a little getting used to the change in size, but overall, this has been a great choice in vehicle! I mostly drive in town, but occasionally get on the highway. I find I get decent mileage in town and excellent mileage on the open road. The car defies the laws of physics. It is very comfortable for even large people and can hold a LOT more cargo than it looks. I love how I can whip in and out of parking spots easily, or slip into the next lane of traffic without cutting off the guy behind me. Overall, it's been a great car to drive and the money I save on gasoline is a dream!",1
743,"Just got the 535i with premium, sport, premium audio, hd radio, ipod, satellite. The car is really fun to drive, the handling is incredible. I like the iDrive, it adds a little mystery and class to the car. But I received the car with a non function sos system. I have to return to dealer and have it fixed. I hope this the only thing that goes wrong",1
744,Purchased a Salsa Red Astra XR w/ auto and stabilitrak and am loving it. The handling is sharp but not uncomfortable over broken pavement on my commute to work. The Saturn car buying experience also made it so easy to purchase. The interior is extremely pleasing with the data information center and high quality materials throughout. I considered buying a Mazda 3 as well but I felt the Astra's interior beat it while being just as fun to drive. The main improvements I would suggest would be a little more power and more storage inside. I would have never considered a Saturn before the Astra but I'm glad I gave it a chance.,1
745,I was a little hesitant to lease an American car but to my surprise the Edge exceeded my expectations. I looked at the Murano and the Pacifica among other but the Edge seemed to beat them all. The handling is great and it is fun to drive. The backseat is very spacious and there is plenty of storage room in the rear.,1
746,Overall excellent vehicle. I am very happy with the way it drive and rides. So far for a brand new car gas mileage around town 25.1 mpg,1
747,"Bought this car new for practical reasons (not a 4 door sedan type person), and overall a decent car. Smoothest engine I've ever heard, bar none! CVT transmission works well and gas mileage averaged over 30 mpg. But overall a pretty boring drive. Handling is average, driver's seat too soft and lacks lumbar support, sun visor hits mirror when lowered, (bumper cover popped off, panels don't align well).",1
748,This is my second Hemi (1st was Dodge RAM truck which I also loved) and my 1st SUV. The Aspen is a total headturner. I constantly get asked about it. Love the ride and the J package rocks with the black metallic paint and leather interior. My husband can't stop raving about how comfortable the vehicle is and he does a lot of driving. Although he has to ask permission to drive my Aspen! Ordered all the options except DVD entertainment pkg. LED interior lights are great also.,1
749,"With just 200 miles on the odometer, this car already says it all, power, comfort, and agility. There are probably other cars with more of each, but this one has a nice balance of all three. The Harmon Kardon sound system is worth the upgrade. However, the sound from the engine is even better. Just wish it had ""real"" fuel and temp gauges.",1
750,"I have owned several MB before, but this one is a car that stands uo to a BMW in ride, and size. The performance is excellence as well as the handling. My car has two option the i-pod in the glove box a waste for me, but not my kids. Also the optional headlamps which are great for lighting your way. I strongly suggest this option for older folks, it help alot. So far the car is great, and the fuel economy is not bad either in the upper 20's combine with city and highway. This car is a lot for the buck, and truely a great value. This car car hums like a bimmer, and rides like a tank as a Mercedes should be.",1
751,"Fully optioned: AWD, black with black, DI 300hp engine. MSRP is $48,090. Which btw u cannot properly configure on Edmunds as the options they list differ somewhat then what Caddy actually will do. Without question the car draws attention. Ride is smooth & very tight though w/18"" wheels expect to get plenty of road feel; which is a new experience with Caddy. I extensively test drove the BMW 5 & 3 series and this car matches them in >95% of handling characteristics. A- Trans is like silk. Extremely minor flaw in fit, but it would only be noticed by perfectionists :). Rides very quiet, except on hard accel where you hear it growl. Motortrend said motor is rough at idle, but mine is smooth",1
752,"I love this SUV, Kia really stepped up this time. The 262 Hp really makes her move and gives you that extra passing power when needed. We just got our first big snow for the year and it did very well in 9 Inches of snow. I felt in control and very safe when driving even when I saw much bigger SUV's all over the road. I would tell anyone that is looking for a mid-size SUV this is the one hands down. Plus the auto 4x4 - it knows the road better than you do.",1
753,"I purchased the yellow SE in July and have been driving it everyday just smiling. The handling is great,and the seats are comfortable. I just love all the fun it is to simply go anywhere now in my new ""Sunflower Yellow"" bug. Gets tons of compliments and fits in the smallest spots. I updated mine with ""daisy"" steering wheel covers, flower vase, license plate, and seat covers for an even cuter look.",1
754,The vehicle was everything i dreamed about. Though it was tough to get because every dealer was selling them the second they hit the ground. Fireside treated me with the greatest respect and made me want to refer all of my friends. I love the car!,1
755,"This is my third go-round w/ the Wrangler. I have owned a '95 YJ (College), an '03 TJ(first married), and have now settled into the 4dr JK (w/children). The new 4 doors are functional with the new additions to my family and I do not have to sacrifice driving a cool vehicle. This is not a speed machine by any means, yet is fully functional for on road usage and the offroad capabilities speak for itself. The gas milage is fair given the ride height and lack of aerodynamics. If you own one of these you are in the club. If you want an Escalade experience when driving then keep shopping.",1
756,"I had a 2002 Jetta with 59,000 miles on it and the performance was great, able to handle the highway without loosing any grip. I bought a 2008 Passat Lux. I needed leg room and performance with an economy niche to it. This Passat is better looking than the Lexus. I have received more compliments on this vehicle style, color, and performance. I needed a good running car with a slight luxury texture that is not expensive in maintenance. VW designed the perfect car for me. Thanks VW.",1
757,"I've had my 2008 V6 4WD Rav4 for a week and lovin' every minute of drivining it. I've already tested the PSI warning light as I had a nail in the tire within a few days of purchasing. Had the light not gone on, I suspect I would have had a flat tire vs. being able to check it out before it went completely flat. Engine very quiet - to the point it sounds like it stalled. It's the perfect size - takes up the same space in the garage as my Volvo S70 - maybe even a little less space.",1
758,"Looking at the most fuel-efficient choices out there, I naturally settled on the Prius and Civic Hybrid (and held onto a secret wish for a Mazda 3 hatchback that could get 40 on the highway). The Prius had an appealing zen-like quality to it, but it just wasn't comfortable for someone my size (6'3""). Acknowledging my natural Hondaphile leanings, I drove the HCH (with some reservations over the supposedly ""underwhelming"" performance). After that, it was a no-brainer. It accelerates more than well, never once leaving me with that sinking, sluggish feeling. Add to that comfortable seats and billet-like build quality, and I feel I got a premium-class car with 45 mpg for $21.5K. Very happy.",1
759,"I recently went out and traded in my Trailblazer SS for a new Equinox and I am very impressed. The gas mileage in this thing is phenominal for an SUV (that's not a hybrid). I travel a lot for work so I have had many chances to get a feel for it and I really like it. My wife also likes it. The ride is very comfortable and is almost ideal for long trips. For those of you who like to ride high but also want good gas mileage and a comfortable ride, this is the one for you! I wish I would have got the AWD but my gas mileage would have suffered. Also 17"" rims are very nice a attractive!",1
760,"Just bought this truck to replace my 15 year old Chevy Silverado half-ton pickup. Got the LT1 package with 5.3L V8. First trip had 19 mpg with combined city and highway. In just the city, it seems to only get about 11 mpg. The truck is very quiet and rides well. So far, I'm quite pleased. Pricing was good in Sept with the GM employee discount and additional 5K discount. Also got $1800 off with my GM card savings and I qualified for an additional GM company card bonus of $500. Every little bit helps in this crazy economy!",1
761,"I had an 02 Honda Accord, 4 cyl., and wanted better mileage. I did a lot of research, and didn't find a better price for the mileage. I've only had it 3 days now, but I love the car. Small tweaks to the interior (longer arm rest/center console, and someplace to rest a cell phone) would be great. My only complaint in the rear view mirror. I'm 5'9"", and the mirror is right in my line of vision for intersection traffic. I'm going to have my dealer move it up. Great ride, I have no problem with road noise.",1
762,"I absolutely love this car! I owned a Honda civic ex prior to this car, and it served me well, but I felt it time to change to something that sits higher. Now on to the cool stuff - very impressed with the interior space, as were my 6'3"" friends! - drove 18 days on one tank of gas (just under 400 miles) and despite some high winds last weekend, I felt secure on the road. The blue tooth, keyless entry is a big plus -",1
763,"I recently purchased this truck almost a month ago for an excellent low price! The 4 cyl exceeded my expectations! The truck has plenty of power, handles great, road noise is lower than I expected and interior and exterior is sharp looking. Gas mileage is great! I wish the speakers sounder better, but hey, it's a truck! It also feels great to buy American!",1
764,"The Yaris has the looks and then some. For 106 hp, this car has pick up. I have gone 100 mph on it, and it feels very stable (except when there's a lot of wind the car feels like it's floating and not on the ground). Do not be scared to drive it on the highways. I have gone on multiple road trips with it and it is so much fun, especially driving through windy roads. I could not imagine driving any other car on highway 1 (of course except a Ferrari).",1
765,"This is for 2008 MB C300 Luxury. I traded in my wife's 2006 BMW 325 (I am glad I got rid of that disappointing car. So noisy my god the chevy 2500 diesel was quiter - no kidding). Love this C class though. Smooth, quite and fast enough for me (I am mid 40s). It does everything in Merced way. I owned the previous C (2003) and didn't like that one either. But his one is defeintly a winner. Thank you Mercedes to built this.",1
766,"Get 47.8 to 55.3 MPG. Package 3 that has more features than the car it replaced. Comfy ride everywhere I go. Sound heavy vehicle that is very smooth and fun to drive. Wasn't interested at first because thought it was too small until I test drove one. Very impressed with what I saw, and walked away that day with one!",1
767,"I could not be happier after living with this car for 9 months. Performance and comfort is exceptional. Great gas mileage (34MPG) with more than enough HP. Fun to drive, Everything works the way its supposed to. I would definitely buy again.",1
768,"I went searching for the safest vehicle I could find. This was pretty much it. It also happens to be about the quietest, smoothest ride I found. If there's a downside, it's that it's so quiet driving along at freeway speed, it's easy to let your mind wander. Doesn't hit 20 mpg though, and with premium fuel, expect 50-60 dollar fillups. But that's a small price to pay for one of the best vehicles on the road.",1
769,"The 2007 Volkswagen Passat 2.0T has excellent all around functionality, a great feel, great design and it gets good gas mileage too.",1
770,"This is one incredible vehicle. Perfect for my needs and one monster beast in the snow and ice. Great interior room, looks great from outside and I can easily haul just about anything. Love the fact no carpet to contend with, sweep and wipe and it's clean. Outstanding reliability. I have over 35,000 miles and have had no issues whatsoever. But then it is a Honda, I expected nothing less.",1
771,"We had originally test drove the Vue to eliminate it from our list of vehicle options, just so we could say that we had actually looked at all of our options within the price range we set for ourselves. But instead of eliminating it, it moved to the top of the list. Of the vehicles that we looked at, the Vue Red Line was the only one that we walked away from the test drive with that ""gotta have it"" feeling. It had all the power we wanted, looked great, a smooth quiet ride, and it drove like it was on rails. If you are looking for a sporty compact SUV, don't dismiss the Vue Red Line until you have actually driven it.",1
772,"We purchased our Hyundai Elantra around the middle of June. We already have over 5000 miles on it, and we have not had a single problem. We love almost everything about the car. It gets decent gas mileage-we are averaging 29 mpg city/highway combo. It has an excellent safety rating in Consumer Reports. It comes in some way cool colors. There is one issue we have: the back window is too small, so sometimes I'm nervous changing lanes, especially on the freeway. Anyway, it's a cute little car that does what it says it will do. In the Valley, you'll pay a little more-ours 14000 with no extras.",1
773,First Chevy I've owned. It's very roomy and comfortable. Love sitting high up on the road!!!,1
774,"I've owned the new Malibu for a full year now and I am still completely satisfied. Drives great, looks great and I have not found anything I don't love about it. The interior is awesome and the ride is very smooth. A year later and I still look forward to driving this car everyday. I don't think I have ever been this satified with a purchase. Definitely worth every dime I paid for it and then some.",1
775,"This car has been problem free for the last 22 months I have owned it. For the price I think there is no better riding small to mid-sized SUV on the market. I?ve had gas mileage up to 26 on a mixed driving. Quiet and smooth ride. The AWD works well on snow and ice. It is well worth the 28k I paid. Only complaint is no overhead grab bars. For those who think GM can?t make a car, please go out and drive one.",1
776,"This is my second Lexus, and have owned several cars previously. This is probably the best car I've ever purchased. The one flaw is the input control on the nav system, you have to stop the car. If it was a way to design the system so that if the passenger seat is occupied, the the passenger would be able to operate the system. just a thought, otherwise, very nice and enjoyable vehicle to drive.",1
777,"This car is a blast, love the six speed manual. Window snug up feature sticks in cold weather and can be a pain during frezing rain trying to warm up the vehicle as the interior gets wet. I test drove the BMW 3 convertible and was sold on the Eos due to the year round drivability and the difference of 12k in price for less features than the Eos. I got the iPod adaptor and 17 inch wheels, both worth the upgrade charge. Needs blue tooth capability and HD radio, cruise control is hard to see while driving making it hard to use. But I do love this car.",1
778,"Bought this vehicle while I was in Iraq through military buying program. Did research on these types of sites, and information was overwhelmingly positive, even though it was not rated well in Consumer Report. I took a bit of a ""plunge"" and bought it strictly on consumer ratings, vehicle magazine ratings (other than CR), and people such as you giving honest feedback on these sites. Got a great deal and bought a Sport 4x4, CVT transmission, electronic package. I have been driving it for a month now and it exceeds my expectations! I was concerned about a 4-cylinder engine, but more than enough power to get around. I heard some cons about the CVT, but not an issue...works very well.",1
779,"The ride is very smooth and quiet. For the price I paid I am very happy, I really like this little truck.",1
780,"I have had my tC since October, I did not even know that Scion even made this model. I was giving up on the new car search and I cam arcoss the tC. I love my car. Great speed, great cornering and nice look. The price was also wonderful. Thanks",1
781,"I have had them all. Audi, BMW 535, Infinity, Lincoln, MB E350. I couldn't believe the RL when I drove it somewhat reluctantly. Incredible road hugging and plenty of power with 300 hp for a v6. You can punish this car and it keeps coming back for more. I almost went for the Lexus GS 350 but felt it was rough riding and a little noisy compared to the RL. The GS 460 would have been more fun but much more expensive. Great technology and maybe the best GPS and Bose stereo with noise abatement. Cabin is whisper quiet. I got 26 mpg on 160 mile highway trip. Not bad. Fit and finish among the best. I will enjoy this car for 36 month lease, I know.",1
782,"Everything I expected, gets more comfortable with use. Fun to drive, lots of toys (nav) or just ""think"" in a quiet, smooth ride. Sporty to drive and comfortable on long drives.",1
783,"This is my first Mitsubishi...and I love the way it rides and handles. The 160 HP 4-cylinder engine is very peppy. I bought it instead of the ""6"" for better fuel economy. I'm getting about 22 - 23 MPG in mostly city driving. It is very roomy inside. The back seat has a lot of leg room. It has air bags everywhere. Plus it has a 5 star front and side impact rating from the government. I like that. Try it, you'll like it.",1
784,"I've owned this car for 6 months and it is great, I am very impressed. I've owned foreign and domestic cars and this is the best by far. I averaged 25.8 MPG mixed city and highway over 7000 miles. The controls are well thought out and the car is very comfortable. Test drive it and you will not be disappointed.",1
785,"I should preface by saying that I have only had the car for a few weeks, so perhaps the problems have not had time to make themselves apparent. But so far, this car is unbelievable for the price! The handling on the car is as good as foreign made cars (this is in fact my first American car and I can barely tell the difference). It's the perfect car for the city, and has more than enough pop for long highway drives. Interrior features are awesome, and it looks great from the outside with a spoiler.",1
786,I knew I had to have the XL7 as soon as my husband and I test drove it!! I love the room it has inside. The third row is so convenient. The storage is great and it rides really good. My daughter even loves it! Not too big and not too small. Perfect size for the three of us. Had no trouble out of it so far. I LOVE my XL7!,1
787,"I love this car! Plenty of power, great handling. Love the looks both inside and out. No problems, all maintenance has been very affordable, great dealer has been doing the maintenance for me. One flaw - very very very low quality plastics in the interior. The plastics scratch very very easily. In taking my laptop out of the passenger seat, it scratched the dash, also I've been putting my cell phone on the console near the power outlet and it too is scratched, just from being there. I'm hoping the company has a recall and they fix this - until then, it's the biggest bummer on such a FUN FUN FUN car!",1
788,Had a terrible accident but I was able to walk away from it thanks to the Enclave! It took the brunt of the damage and it was totaled. My insurance agent was amazed that I survived due to the condition of the outside of the vehicle. I'm going to purchase an '09 for a replacement.,1
789,"We just bought our Equinox a day before going on vacation. We put over 3000 miles in 12 days. Drove from Houston Tx to Michigan then to Niagra Falls and then down thru Penn, Tenn, Vir, W. Vir, Miss, Al, LA and back to Texas. MPG was great! Averaged at 26mpg. Ride was not a Cadillac but comfortable. All in all this is a great SUV.",1
790,If you love the feel of the road then you will love this series of Lexus because due to the stiff suspension you will feel every bump in the road. If you are broad in the beam get a different car. When I drove the car I had to shift my position numerous times to feel comfortable - the seat is not wide enough for a larger than average person. There is a wind noise on both sides of the windshield that should never be heard from a car in this price range - and owners of the same style Camry have reported the same noise as well but Toyota/Lexus report that this is normal. If you are long waisted (short legged) get a different car - it is impossible to adjust the height for comfort.,1
791,"The car looks great and has a fantastic ride, The kids love the dual dvd's and the satelite radio is easy to use for us. The ride is smooth and it handles very well.",1
792,"I purchased the GV for my wife due to the ever rising gas prices and let me be the first to say ""We are impressed!"" . I never thought I would ever own a Suzuki, but this mid sized SUV has it all. Now if you are looking for V8 power, buy a V8 but the 2.7L V6 has enough power to get ya' down the road. The GV is loaded with extras that most others charge for! We are getting 17/19mpg in the city and we have not taken a road trip yet. I'll report on that later. Can't complain about the handeling or size I am 6' and I have no trouble getting in or outof the GV. Heck, Just go test drive one and see for yourself. The car sold itself!",1
793,"Just bought this car for gas mileage. Went with the more stylish S. Bought the 5M to make it more interesting to drive. Not going to dazzle your socks off but is going to be a very able performer. Comfortable for the daily commute. Has enough creature comforts to stave off the want of a higher end vehicle. Love the gas mileage, only having to fill up every two weeks. Toyota Loyalist.",1
794,"My first week with A5 reveals it's a well-made car. Exterior design appears even much more beautiful in real life than the pictures. Walter de Silva (designer) was right when he says A5 is his best design. Interior design is peerless, controls perfect and intuitive, fit and finish defines fit and finish. Audi design doing in the auto world what Apple computers did in the computer world. Performance of the V-6 is not as robust as the BMW 335i coupe, which was the other car to choose from. However, A5 is powerful enough for everything besides drag- racing.",1
795,"100 miles/day and the car is great. Comfortable, but the S needs a center arm rest. Very smooth ride and handles very well. Most interior room of any small car we tested (Yaris, Elantra, Cobalt, Mazda3, Corolla). I'm 6'2"" and leg room was very important. This is a great buy for your money. 32 MPG when I drive reasonably, 29 MPG when I keep up with Chicago traffic at 80 MPH.",1
796,"This car is hands down the classiest looking large crossover/suv on the market. Fully loaded with the 7 passenger seating this car is nicer than a Mercedes GL or R Class. I never thought I'd buy a Buick, but after istting in this car and test driving it, we knew we had found a winner. GM's 100K mile warranty makes ownership hassle free. Other reviewers have mentioned it, the car would benefit from more power, but then again, gas isn't going back to $2/gallon anytime soon, and for around town there's plenty of power. How many people are going to drag race with this car anyway. Second row bucket seats make 3rd row access easier, and really make this a hands down winner it its class!",1
797,"After driving higher-end, foreign vehicles for the past 12 years, I decided to give an American-made car a try. Before I decided on the Saturn Aura, I already tested a Saab 9-3, Mercedes C, Audi A4 and Lexus IS250. The Aura was roomier, quieter, more comfortable and almost as nimble as these much higher priced cars. It's fresh exterior has piqued the interest of many fellow motorists, who have stopped me in parking lots and at the car wash. To a person, folks were very impressed and even more so, when I told them the cost of my XR which is equipped with every available option Saturn offers.My other vehicle is a pricey foreign make yet I get as much a kick from the Aura as I do from it.",1
798,"I've owned my '08 Altima for almost 5 months now and am extremely pleased. There have been absolutely no glitches. MPG range from 32-36, with 50/50 city highway driving. I notice my wife has some difficulty keeping it in EV mode as often as I do. It does take a little practice and experience anticipating hills, stops, etc. But the thing can really move on command! Great having a car that gets over 600 miles on a tank. I've gotten many positive comments about its sleek styling. Nothing negative to offer.",1
799,"Just got the Sequoia last weekend and I'm wondering why it took us so long to find the perfect family SUV. We had an 03 Expedition that was acting up. Figure we'd give Toyota a try since big Ford has let us down on what was suppose to be our 10 year SUV. For being a full size SUV, this machine drives like a car. Suspension is much nicer and acceleration is super smooth. I never thought I'd ever switch to a Japanese SUV for fear that it's not roomy enough for my family but I'm sure glad now. Definitely made the right decision. The design is well thought out for families that need to drive 3 kids in car seats. Love the fact that the 2nd row slides forward for easier access to 3rd row.",1
800,"This little car is more than what I expected for the cost. I would have to say it moves nicely and does not have any issues getting around for a little 2.0 liter. I am happy to lower my payments as this is a great car for the money, I would choose it over a Honda civic any day of the week. Our other car is a 06? Honda Accord and the Focus is quieter than my fully loaded V6 Accord. The interior is clean and well thought out as the controls with the satellite radio and sync take a little getting used to. I will have to say that ?The Sync is far superior to the i-control of the BMW 5 series and the Honda Accord that I own.? This is a gas saver and a great commuter car and garage others",1
801,"when I first saw the car , I was impressed by the beautiful exterior design. I got mine with the front under spoiler and fog lights and it looks very aggressive. I also got the interior panel trim which makes a big difference over stock. The car is lots of fun to drive. My only complaint is that it needs more power. In order to get those 197 horses you need to push the engine over 7000 rpm, which I think it's not healthy for the engine. In conclusion it's a great buy just needs more power. Turbo or supercharger will be nice.",1
802,"Every imaginable gadget, great looks, great ride, it did not disappoint. Got just under 32 MPG driving to work today (25 miles in stop and go traffic). The car is great, if you could just actually order one with what you want in it, that would be big.",1
803,"I was interested in AWD, coming from a Benz SUV, and looked at Audi, Acura, Infinity, Lexus, Mercedes, and Cadillac. The 535xi was simply the best car that I drove. It also was the most expensive of the group that I tested. In fact, like others have said, it is the best car that I have ever driven! The technology is not intrusive, it is helpful and with a little practice and reading the manuals, the navigation system and communication systems are your best friends. The fit and finish of the interior is impressive. The combination of pure driving capability, speed when needed, technology, and creature comforts in the cabin, made me covet the car.",1
804,I do like my Vibe. Not a lot of power and some road noise. I do get get very good mileage and the car is pleasant to drive. I average 34 mpg on the highway with an automatic.,1
805,"I finally got my FJ and it has been all I expected and more, very civilized ride and comfort, yet ruggedly constructed, and all this for under $30k, I love it!",1
806,"I get raves from a lot of other drivers and what a blast to drive this V50 is. Fort Knox on wheels too as Volvo is famous for safety. The Japanese made tranny matched to the 218 ponies makes it a dream to drive. Easy to be at 80+ mph and feels like 40. Quick on acceleration, shoots from the gate and leaves a lot of other cars in the dust! I say Volvo finally got it right in styling, interior, safety, guts, all there! I upgraded wheels to 17"", tinted all windows and this baby stands out on the road.",1
807,"My Acadia drives wonderfully, better than the other 2 SUVs I have owned. I love the body style the the fule mileage is great for the size of the SUV",1
808,"I sold my Prius to take advantage of the ca hov sticker value. Bought the versa as a ""bridge"" car until the electric hybrid comes along (hopefully). Am not disappointed. Am getting about 30 mpg combined, which is good as I drive a lot of country and hilly roads. Quiet ride. Love that the seats go flat for hauling items. Got it loaded for under 12,000. Did well in the high mountains on a recent road trip - enough power to feel confident on a crowded freeway. BASIC interior inoffensive. Negatives - need more storage spaces in front and cup holders are cramped. Radio is difficult to tune to new stations. That's about it. Wish it got 45 mpg... Ah, well.",1
809,"Had owned a 2002 Mazda Protege ES. That car was such a well controlled handler, but was starting to get too punishing on midwestern roads hammered by a hard winter. The 08 Mazda6 is almost as fun to whip around as the Protege, but a much easier car to live with - better balance between fun and comfort. But of course handling still beats the pants off an Accord or (yawn) Camry! Size was just-right for me, and comfy enough in back that I don't feel guilty putting passengers back there like I used to.",1
810,"Handling is awesome. Power is incredible. I tried the DS mode and the steptronic and car left in a hurry. Fuel economy so far is about 24 MPG 75%/25% highway/city. Seems to do badly in stop and go traffic. Test drove a C300, IS250, and C230. BMW was far superior in all categories.",1
811,"Being my first SUV, I've tried quite a few out; the Rav-4, the CR-V, Ford Escape, and little did I know the 2008 Vue was available. Upon going to the dealership, my fiancee and I took a test drive and we were sold. The vehicle looks much like a higher-class SUV rather than the cheaper 2007 model. The drive is great, comfortable, and extremely enjoyable. I've been pleasantly surprised by the drive and quality of this car, and everywhere you look, there's something new you discover about it. I'd easily recommend this to friends and family.",1
812,"Amazing handling and comfort for a large SUV. The design is very sharp with the 20"" wheels. Get comments on it regularly. The navigation system, stereo, etc are top of the line. Nice twist on the back up camera. All that while hauling three kids in car seats, 2 dogs and a 5,000lb boat. Very nice looking, functional and solid vehicle.",1
813,I owned my 2007 Mazdaspeed 3 GT for a total of 45 minutes before I was in a head on collision by a RAV-4 going eastbound on a westbound lane on a major highway. We were both going approximately 65 MPH in opposite directions before we collided. I cannot comment on the long term reliability of the vehicle or the MPG but I am alive today due to the solid construction and safety features of this vehicle. Unfortunately the person driving the RAV-4 that hit me was not as lucky. My hat is off to Mazda for building such a fantastic and secure vehicle.,1
814,"I love this car. It drives smooth, is amazing on ice and snow and is just as nice to look at as the Acura everyone else seems to own here in Alaska. I was surprised at how quick it accelerates and it purrs at 70 to 75 mph. The Bluetooth is a feature that I will never live without. For the $ I paid ($24K) I feel like I got the best car for the money. I smile every time I drive it. Dealership support also has been fantastic.",1
815,"I have has a Pontiac for the past 12 years. I absolutely love my LaCrosse. Just a few enhancements that would make it even better! I think the passenger seat should be electric, just as the drivers seat is. Climate control vents in the rear would alson be a great feature as well. I know I make my right buying decision with the Buick. Thanks GM",1
816,"Great vehicle. Researched Ford Escape and all other small SUV's and the Patriot is the best value even if gas goes up to $5 a gallon. No need for you to repeat my research. Been getting about 21.5 mpg on the first tank mostly city driving though. Sharp vehicle, with really great handling, I can get it into tight spaces. Have your cake and eat it to with this SUV. Can't wait to see how it will perform in the snow.",1
817,"You may as well buy this one!!! Don't let some of the magazine reviews turn you away from buying this gorgeous vehicle. I mean, let's face it, is there a halfway decent car out there that has room for the whole family AND gets good gas mileage. The simple answer is NO. My 2008 Sequoia is a smooth smooth ride, and mine spends its time on Boston roads, which are some of the worst pothole infested roads in the country. Some reviews say that the steering is too easy, and coming from a 4runner I can see what they are saying, but if the Sequoia had a Lexus badge they would be complementing its effortless steering instead of trying do equate it to a Chevy Silverado.",1
818,"For the money you can not beat it. 4wd, very good mpg plenty of room. Looks pretty good too.",1
819,"This is my first Toyota and what a wonderful experience. I am a 48 year old grandmother who still needs a little fun in her life. This vehicle fits the bill of not too large and not too small. Perfect for taking my children to college, loading groceries and simply a blast to drive. Would highly recommend this car-based vehicle to everyone. Past loves have been Expeditions, minivans and a sport car. Best value and so much more. I appreciate the car more each day. Even my honda loving husband of 24 years enjoys driving it! I love the stares when I drive it!!",1
820,"Traded in a Ford Explorer XLT due to gas mileage. I am a piano technician and have to carry tools at all times. This was a great choice after searching for 3 months. Compared American, Japanese and Korean cars. I wanted the Prius, but there were none to be had, and then dealers were selling for ""market price"". I made a great choice for me. I am 6'3"" and above 250 lbs. Comfort is there for leg room, but to me, seat surfaces are not soft enough. That being my only complaint of the inside, everything else is great. I love the stereo-great sound and flexibility; cd changer, ipod & xm to Aux input is fabulous. Easy to work. Car well laid out. Easy to read instruments.",1
821,"Surprised at the fit and finish of an American assembled MB. Quite a departure from my '98 ML320 that my mechanic often cursed 'this is not a Mercedes!' Why choose the GL450/550 when 1) gas version comes at a $2500 premium over the diesel (not the case usually with diesel vehicles) 2) gas version requires premium unleaded fuel (premium still costs more than diesel) 3) the diesel gets 18/24 gas gets 13/18 ( GL550 will fare worse); average economy for both cars at 12k miles/year and factoring price differences for premium vs. diesel you'd save ~$600/yr in fuel savings on top of the $2500; Not noisy, not slow, no smoke or smell; 0-60 who cares?? it's an SUV",1
822,"My decision was between a Mercedes S550 4 matic sport and the Audi S8. The S550 is nice, but the S8 just felt like something more special. The v10 engine (smooth and quiet at normal speeds, and unbelievably poweful and ""baritone"" when you want it to be), and the special ""S"" interior and exterior felt like something a step above the norm. Even the ride (with the std 20 inch rims) is wonderful in comfort mode... unbelievable given the potholes in my part of the country). I average about 15.5 mpg (70% city/30% highway). Not great, but hey, that v10 power/noise has got to come from somewhere. Net, no regrets so far.",1
823,"I just got my new Olive Mist 4dr Yaris. I just got to 200 miles and have no complaints, it is the cutest thing, people think it's a Volkswagen. Since having this I wouldn't trade it for anything; it has great pickup and turning corners is a blast. I like the cupholders where they are, it's kinda different. Gas is also GREAT, like I said, made it to 200 miles and still have over half a tank left! Get one!",1
824,"I love my 2008 Nissan Rogue. It is my first ""grown up"" car, and I have thoroughly enjoyed having it. My husband and I are both over 6' tall, and we both fit comfortably in the front seats. The interior and exterior are very well-designed (this opinion is coming from a professional product designer). Nissan really did a great job of including a number of convenient features in the Rogue (i.e., a deep glove compartment, nice cup holders, an auxiliary plug, pen holders, insurance card holders, etc.). The Rogue comes with great safety features such as side curtain air bags and a tire air pressure monitor. These are great features that come standard on the base model Rogue S.",1
